Rating,Reviews,Installs,Free
1.4112308464099221,5.075173815233827,9.210440366976517,1
1.3612329305245194,6.875232087276577,13.122365377402328,1
1.5477752520419936,11.37951977873004,15.424948670398354,1
1.5042995943107957,12.2813888160896,17.72753358339242,1
1.4588475538015993,6.875232087276577,11.51293546492023,1
1.4818317878289544,5.123963979403259,10.819798284210286,1
1.3352641900071116,5.187385805840755,10.819798284210286,1
1.4112308464099221,10.513687812275148,13.815511557963774,1
1.4818317878289544,9.531843992903474,13.815511557963774,1
1.5477752520419936,4.804021044733257,9.210440366976517,1
1.4818317878289544,9.53827627757511,13.815511557963774,1
1.4818317878289544,9.081256218564645,13.815511557963774,1
1.4353225921872452,10.710632837149484,16.118095750958314,1
1.5262736711733316,8.372629740224884,11.51293546492023,1
1.4818317878289544,7.325807502595773,11.51293546492023,1
1.163463260987726,4.02535169073515,8.517393171418904,1
1.5477752520419936,8.197814032221203,13.122365377402328,1
1.5042995943107957,3.332204510175204,9.210440366976517,1
1.4588475538015993,12.17673136962806,15.424948670398354,1
1.5262736711733316,12.321185452630678,16.118095750958314,1
1.3865443298750981,6.111467339502679,11.51293546492023,1
1.4112308464099221,6.484635235635252,11.51293546492023,1
1.5477752520419936,8.948975607841776,13.122365377402328,1
1.4588475538015993,4.127134385045092,11.51293546492023,1
1.5477752520419936,4.77912349311153,10.819798284210286,1
1.5688242295488033,5.262690188904886,9.210440366976517,1
1.5477752520419936,9.91645313492615,13.122365377402328,1
1.4112308464099221,5.318119993844216,11.51293546492023,1
1.3612329305245194,4.919980925828125,9.210440366976517,1
1.4112308464099221,5.4116460518550396,11.51293546492023,1
1.4353225921872452,7.02197642307216,11.51293546492023,1
1.4112308464099221,5.429345628954441,10.819798284210286,1
1.5042995943107957,8.524367395164237,11.51293546492023,1
1.4353225921872452,6.923628628138427,11.51293546492023,1
1.5477752520419936,5.869296913133774,9.210440366976517,1
1.3352641900071116,6.336825731146441,11.51293546492023,1
1.5477752520419936,9.005282288208358,13.122365377402328,1
1.4112308464099221,10.508895818788067,15.424948670398354,1
1.5477752520419936,5.0689042022202315,9.210440366976517,1
1.3865443298750981,6.3835066348840055,13.122365377402328,1
1.4353225921872452,4.770684624465665,9.210440366976517,1
1.5042995943107957,5.176149732573829,11.51293546492023,1
1.4818317878289544,12.595482894676806,16.118095750958314,1
1.3352641900071116,7.699389406256737,11.51293546492023,1
1.4353225921872452,3.295836866004329,9.210440366976517,1
1.5477752520419936,12.069863384901188,16.118095750958314,1
1.5262736711733316,6.976348070447749,11.51293546492023,1
1.4353225921872452,4.454347296253507,11.51293546492023,1
1.4588475538015993,6.740519359606223,11.51293546492023,1
1.4353225921872452,5.908082938168931,11.51293546492023,1
1.3865443298750981,7.377133712833954,13.815511557963774,1
1.3352641900071116,5.652489180268651,11.51293546492023,1
1.5262736711733316,9.744374580879056,13.815511557963774,1
1.3612329305245194,4.867534450455582,11.51293546492023,1
1.4588475538015993,6.297109319933935,11.51293546492023,1
1.5894392659274106,9.257223957875032,11.51293546492023,1
1.4818317878289544,6.692083742506628,10.819798284210286,1
1.4353225921872452,4.867534450455582,11.51293546492023,1
1.3865443298750981,7.247080584585756,11.51293546492023,1
1.3612329305245194,8.287025025165063,11.51293546492023,1
1.5262736711733316,6.282266746896006,9.210440366976517,1
1.5894392659274106,8.958668737047434,11.51293546492023,1
1.4588475538015993,10.56738613273695,13.815511557963774,1
1.5262736711733316,7.796469243086058,11.51293546492023,1
1.5894392659274106,8.714567550836485,11.51293546492023,1
1.3612329305245194,5.69035945432406,9.210440366976517,1
1.3865443298750981,5.25227342804663,10.819798284210286,1
1.4588475538015993,10.60192073752531,15.424948670398354,1
1.3612329305245194,5.877735781779639,11.51293546492023,1
1.4353225921872452,10.86915875050772,15.424948670398354,1
1.5688242295488033,11.669818096495485,15.424948670398354,1
1.2812115846667382,7.22983877815125,13.122365377402328,1
1.4353225921872452,12.513266861915456,16.118095750958314,1
1.5688242295488033,6.602587892189336,11.51293546492023,1
1.5688242295488033,8.856803356728378,13.122365377402328,1
1.5262736711733316,5.288267030694535,10.819798284210286,1
1.5042995943107957,6.6039438246004725,11.51293546492023,1
1.4588475538015993,8.181720455128108,13.815511557963774,1
1.5042995943107957,6.902742737158593,11.51293546492023,1
1.5894392659274106,12.191654197491792,13.815511557963774,1
1.3612329305245194,4.962844630259907,10.819798284210286,1
1.4818317878289544,9.627009150591672,13.815511557963774,1
1.3865443298750981,7.6760099320288875,13.122365377402328,1
1.4588475538015993,4.9344739331306915,11.51293546492023,1
1.308603053404019,8.596928159435091,13.815511557963774,1
1.4818317878289544,9.988655564906006,13.815511557963774,1
1.4588475538015993,5.855071922202427,11.51293546492023,1
1.163463260987726,5.5254529391317835,11.51293546492023,1
1.5262736711733316,9.500993027872797,13.815511557963774,1
1.5262736711733316,8.97221007835365,11.51293546492023,1
1.5042995943107957,8.193676665955241,11.51293546492023,1
1.308603053404019,8.47782846789396,13.815511557963774,1
1.5262736711733316,11.094177529405146,13.815511557963774,1
1.5262736711733316,10.355645388636274,13.815511557963774,1
1.5262736711733316,8.53660358493606,13.815511557963774,1
1.3865443298750981,7.470224135899966,13.122365377402328,1
1.4818317878289544,7.893945138235959,13.122365377402328,1
1.3865443298750981,7.161622002939187,11.51293546492023,1
1.5477752520419936,9.846970109700957,13.122365377402328,1
1.5894392659274106,10.815589523788828,13.815511557963774,1
1.5477752520419936,7.048386408721883,11.51293546492023,1
1.3612329305245194,7.461640392208575,13.122365377402328,1
1.3612329305245194,10.37633089597424,13.815511557963774,1
1.4353225921872452,7.70796153183549,13.122365377402328,1
1.5262736711733316,8.382518288089635,11.51293546492023,1
1.4588475538015993,9.056373008678756,13.815511557963774,1
1.5477752520419936,6.872128101338986,10.819798284210286,1
1.5477752520419936,10.646638446331167,13.815511557963774,1
1.5688242295488033,4.653960350157523,9.210440366976517,1
1.4353225921872452,9.794509389966382,13.815511557963774,1
1.4588475538015993,6.400257445308821,11.51293546492023,1
1.5042995943107957,3.6109179126442243,9.210440366976517,1
1.4112308464099221,5.236441962829949,10.819798284210286,1
1.4588475538015993,5.209486152841421,11.51293546492023,1
1.4353225921872452,3.4339872044851463,9.210440366976517,1
1.5042995943107957,4.90527477843843,9.210440366976517,1
1.4818317878289544,4.31748811353631,9.210440366976517,1
1.3865443298750981,11.64145939103446,16.118095750958314,1
1.4112308464099221,8.18757739559151,13.122365377402328,1
1.4112308464099221,9.139488631004232,13.815511557963774,1
1.4818317878289544,4.330733340286331,10.819798284210286,1
1.5262736711733316,3.6635616461296463,9.210440366976517,1
1.5042995943107957,10.197462284610928,13.815511557963774,1
1.4588475538015993,4.787491742782046,10.819798284210286,1
1.3612329305245194,7.731053144007127,13.122365377402328,1
1.4818317878289544,7.732369222284388,13.122365377402328,1
1.4588475538015993,6.484635235635252,11.51293546492023,1
1.5262736711733316,5.220355825078324,9.210440366976517,1
1.3352641900071116,2.302585092994046,8.517393171418904,1
1.4588475538015993,4.356708826689592,9.210440366976517,1
1.4588475538015993,3.58351893845611,9.210440366976517,1
1.3865443298750981,5.8998973535824915,11.51293546492023,1
1.4588475538015993,2.9444389791664403,8.517393171418904,1
1.5042995943107957,6.161207321695077,11.51293546492023,1
1.4588475538015993,3.4339872044851463,9.210440366976517,1
1.4112308464099221,4.204692619390966,9.210440366976517,1
1.308603053404019,8.261526448396468,13.815511557963774,1
1.5477752520419936,5.552959584921617,10.819798284210286,1
1.4353225921872452,4.143134726391533,9.210440366976517,1
1.5262736711733316,14.885286033693827,18.420680753952364,1
1.5042995943107957,7.527255919373784,10.819798284210286,1
1.5262736711733316,8.4071550862073,11.51293546492023,1
1.4818317878289544,13.26655202916715,16.118095750958314,1
1.4353225921872452,13.609815148633533,18.420680753952364,1
1.5042995943107957,12.414370543427879,16.118095750958314,1
1.5042995943107957,13.025986829231304,16.118095750958314,1
1.5042995943107957,11.95406011649077,16.118095750958314,1
1.5042995943107957,6.037870919922137,11.51293546492023,1
1.4818317878289544,10.020692643436833,13.815511557963774,1
1.5042995943107957,12.221606370091425,16.118095750958314,1
1.5262736711733316,7.269616749608169,13.122365377402328,1
1.5688242295488033,11.665715219158145,13.815511557963774,1
1.3612329305245194,14.175443987268583,20.72326583794641,1
1.5262736711733316,11.412762529570834,15.424948670398354,1
1.4353225921872452,6.7580945044277305,11.51293546492023,1
1.4112308464099221,12.80473055924453,16.118095750958314,1
1.5477752520419936,6.875232087276577,13.122365377402328,1
1.4353225921872452,11.383659249247362,16.118095750958314,1
1.4588475538015993,9.770356079932933,13.815511557963774,1
1.1942254528710559,7.529943370601589,13.815511557963774,1
1.5262736711733316,7.642524134232902,13.122365377402328,1
1.5688242295488033,10.764350137500665,13.815511557963774,1
1.5477752520419936,9.856448354530341,13.122365377402328,1
1.4588475538015993,5.087596335232384,9.210440366976517,1
1.4112308464099221,11.360275325435733,15.424948670398354,1
1.5262736711733316,8.965973184210347,11.51293546492023,1
1.4112308464099221,11.425361207897842,15.424948670398354,1
1.5262736711733316,8.438366410870266,13.122365377402328,1
1.5477752520419936,9.968197933904884,13.815511557963774,1
1.5042995943107957,10.198988974040041,13.122365377402328,1
1.3612329305245194,7.483806687665835,13.122365377402328,1
1.4818317878289544,7.904703913873747,13.815511557963774,1
1.4588475538015993,11.074637533494561,15.424948670398354,1
1.4353225921872452,9.029178142902074,16.118095750958314,1
1.5042995943107957,6.269096283706261,11.51293546492023,1
1.4818317878289544,7.187657164114956,11.51293546492023,1
1.2240695060250584,7.427144133408616,11.51293546492023,1
1.5894392659274106,7.9157131993821155,10.819798284210286,1
1.5262736711733316,6.97166860472579,13.122365377402328,1
1.4818317878289544,12.362041671164215,16.118095750958314,1
1.4588475538015993,1.0986122886681098,10.819798284210286,1
1.4818317878289544,9.081256218564645,13.815511557963774,1
1.4818317878289544,10.844861064777746,13.815511557963774,1
1.4818317878289544,10.312479766420449,13.815511557963774,1
1.2530486419725286,5.056245805348308,13.122365377402328,1
1.4588475538015993,4.74493212836325,11.51293546492023,1
1.4818317878289544,12.740100992063887,16.118095750958314,1
1.4112308464099221,9.688436171119255,16.118095750958314,1
1.4588475538015993,13.42206937190654,17.72753358339242,1
